mass_A
t;x;y
2.115996667E1;8.288088296E-2;3.100927837E-1
2.116411111E1;8.559573266E-2;3.101347129E-1
2.117246667E1;9.085162081E-2;3.101403572E-1
2.118073333E1;9.613475740E-2;3.101718980E-1
2.118487778E1;9.878763281E-2;3.102170704E-1
2.119318889E1;1.039940515E-1;3.102775937E-1
2.119733333E1;1.066136896E-1;3.102425033E-1
2.120981111E1;1.149425296E-1;3.099917411E-1
2.121394444E1;1.177224528E-1;3.099921453E-1
2.121810000E1;1.203275534E-1;3.099769240E-1
2.123056667E1;1.282908629E-1;3.100098092E-1
2.123886667E1;1.335976871E-1;3.101023543E-1
2.125131111E1;1.419049892E-1;3.097604122E-1
2.125548889E1;1.446513610E-1;3.097044852E-1
2.125963333E1;1.472616284E-1;3.097222993E-1
2.126377778E1;1.499326183E-1;3.097358692E-1
2.127208889E1;1.551835478E-1;3.097621861E-1
2.128038889E1;1.606250926E-1;3.097839974E-1
2.128870000E1;1.658366650E-1;3.098844946E-1
2.129285556E1;1.684834491E-1;3.098815237E-1
2.129700000E1;1.714020339E-1;3.096793829E-1
2.130116667E1;1.741030304E-1;3.094225034E-1
2.131776667E1;1.847440805E-1;3.095999235E-1
2.132607778E1;1.903049655E-1;3.096025312E-1
2.133026667E1;1.931329958E-1;3.096595767E-1
2.133436667E1;1.958350140E-1;3.097177036E-1
2.134268889E1;2.011380895E-1;3.096807369E-1
2.134682222E1;2.039016438E-1;3.095929696E-1
2.135098889E1;2.064603298E-1;3.096415303E-1
2.135514444E1;2.092536733E-1;3.098633102E-1
2.135928889E1;2.117955603E-1;3.100062562E-1
2.136345556E1;2.144451660E-1;3.101004638E-1
2.137591111E1;2.226939753E-1;3.099853916E-1
2.138005556E1;2.253744337E-1;3.101325928E-1
2.138422222E1;2.280582891E-1;3.103194238E-1
2.138836667E1;2.306648388E-1;3.103741080E-1
2.140082222E1;2.391721113E-1;3.099792303E-1
2.140497778E1;2.418885136E-1;3.099956704E-1
2.140914444E1;2.445269582E-1;3.100298884E-1
2.141744444E1;2.502122800E-1;3.100686378E-1
2.142574444E1;2.557528334E-1;3.101452682E-1
2.142990000E1;2.583771775E-1;3.102092704E-1
2.143405556E1;2.610979114E-1;3.102668429E-1
2.143821111E1;2.637711913E-1;3.103028051E-1
2.144238889E1;2.666002531E-1;3.102349672E-1
2.145066667E1;2.723635808E-1;3.100147506E-1
2.145481111E1;2.751542990E-1;3.099791953E-1
2.145896667E1;2.778073615E-1;3.099561041E-1
2.146727778E1;2.834416379E-1;3.099683384E-1
2.147142222E1;2.861336590E-1;3.099782599E-1
2.147557778E1;2.888681292E-1;3.100149774E-1
2.147973333E1;2.915785931E-1;3.100579927E-1
2.148388889E1;2.945018134E-1;3.100966248E-1
2.149220000E1;3.000455518E-1;3.100745648E-1
2.149635556E1;3.027638035E-1;3.101191407E-1
2.150050000E1;3.056223015E-1;3.101532505E-1
2.150465556E1;3.086016618E-1;3.103719396E-1
2.150880000E1;3.112375143E-1;3.104586952E-1
2.151295556E1;3.140209661E-1;3.104601891E-1
2.151711111E1;3.169743338E-1;3.104002465E-1
2.152127778E1;3.198491103E-1;3.103893083E-1
2.152541111E1;3.226657143E-1;3.105626659E-1
2.152956667E1;3.253328724E-1;3.106714908E-1
2.153372222E1;3.281206631E-1;3.107612890E-1
2.153787778E1;3.308800192E-1;3.106850445E-1
2.154203333E1;3.338650638E-1;3.105549597E-1
2.154618889E1;3.367603108E-1;3.103735698E-1
2.155032222E1;3.394557364E-1;3.103320827E-1
2.155448889E1;3.424744709E-1;3.103897661E-1
2.155863333E1;3.451114883E-1;3.104327892E-1
2.156278889E1;3.479613470E-1;3.104651366E-1
2.156693333E1;3.509201020E-1;3.104637376E-1
2.157110000E1;3.537129111E-1;3.104941577E-1
2.157526667E1;3.565024836E-1;3.105707617E-1
2.157941111E1;3.591616949E-1;3.106184091E-1
2.158354444E1;3.621347040E-1;3.106494420E-1
2.158771111E1;3.650016167E-1;3.106802890E-1
2.159186667E1;3.677696552E-1;3.105774984E-1
2.159601111E1;3.706332764E-1;3.106511009E-1
2.160017778E1;3.734123286E-1;3.106343506E-1
2.160434444E1;3.763009710E-1;3.108861911E-1
2.160846667E1;3.789897441E-1;3.109872801E-1
2.161262222E1;3.817961184E-1;3.109294887E-1
2.161678889E1;3.847440650E-1;3.109556711E-1
2.162923333E1;3.931353233E-1;3.109064778E-1
2.163338889E1;3.960538399E-1;3.107694446E-1
2.163756667E1;3.988700921E-1;3.107388999E-1
2.164168889E1;4.015688299E-1;3.107314734E-1
2.164586667E1;4.045290854E-1;3.107164582E-1
2.165000000E1;4.073909432E-1;3.108036978E-1
2.165416667E1;4.101871626E-1;3.108902017E-1
2.165831111E1;4.128562565E-1;3.109189427E-1
2.166246667E1;4.156749489E-1;3.108485839E-1
2.166661111E1;4.185276267E-1;3.108355758E-1
2.167076667E1;4.213934635E-1;3.108184522E-1
2.167492222E1;4.241275974E-1;3.110277948E-1
2.167906667E1;4.267739666E-1;3.110425538E-1
2.168323333E1;4.295669569E-1;3.110329719E-1
2.168736667E1;4.325100660E-1;3.109223260E-1
2.169153333E1;4.353127511E-1;3.106804817E-1
2.169568889E1;4.380296494E-1;3.107052402E-1
2.169984444E1;4.406402315E-1;3.107464866E-1
2.170398889E1;4.434458451E-1;3.107943574E-1
2.170814444E1;4.461155395E-1;3.107873514E-1
2.171230000E1;4.489068406E-1;3.107618130E-1
2.171645556E1;4.517813841E-1;3.107756151E-1
2.172061111E1;4.544552344E-1;3.108029546E-1
2.172475556E1;4.571733666E-1;3.109255472E-1
2.172893333E1;4.597851125E-1;3.109521615E-1
2.173306667E1;4.625887324E-1;3.108733066E-1
2.173721111E1;4.654781577E-1;3.107263301E-1
2.174137778E1;4.682649644E-1;3.105267933E-1
2.174551111E1;4.709873626E-1;3.105652504E-1
2.174967778E1;4.735587365E-1;3.105945335E-1
2.175382222E1;4.762662337E-1;3.106165949E-1
2.175797778E1;4.788964598E-1;3.106118986E-1
2.176215556E1;4.816492973E-1;3.105492576E-1
2.176627778E1;4.844264460E-1;3.104410538E-1
2.177044444E1;4.872134105E-1;3.104883611E-1
2.177462222E1;4.900101152E-1;3.107249417E-1
2.177875556E1;4.926255885E-1;3.107548027E-1
2.178288889E1;4.953267448E-1;3.107119458E-1
2.178704444E1;4.983268704E-1;3.104955787E-1
2.179121111E1;5.010963809E-1;3.103558824E-1
2.179536667E1;5.038822492E-1;3.103862061E-1
2.179953333E1;5.064761915E-1;3.104126333E-1
2.180366667E1;5.091778626E-1;3.104391424E-1
2.180780000E1;5.118131131E-1;3.104403279E-1
2.181196667E1;5.145404847E-1;3.103676587E-1
2.181613333E1;5.175416862E-1;3.102140803E-1
2.182026667E1;5.202299182E-1;3.100087095E-1
2.182443333E1;5.230079690E-1;3.099814692E-1
2.182858889E1;5.255801991E-1;3.099821643E-1
2.183272222E1;5.282840475E-1;3.099479658E-1
2.183688889E1;5.309807505E-1;3.099485009E-1
2.184104444E1;5.336747430E-1;3.099073957E-1
2.184518889E1;5.363437518E-1;3.099887070E-1
2.184934444E1;5.387849478E-1;3.101093328E-1
2.185350000E1;5.414666337E-1;3.100854927E-1
2.185764444E1;5.440566226E-1;3.100619501E-1
2.186180000E1;5.469953381E-1;3.097926962E-1
2.186596667E1;5.498449534E-1;3.096766752E-1
2.187012222E1;5.524639269E-1;3.096869598E-1
2.187426667E1;5.551262028E-1;3.097034048E-1
2.187842222E1;5.577171758E-1;3.097143852E-1
2.188258889E1;5.604017684E-1;3.096749284E-1
2.188675556E1;5.630966458E-1;3.095546135E-1
2.189087778E1;5.657928922E-1;3.095199819E-1
2.189502222E1;5.684737926E-1;3.093443624E-1
2.189918889E1;5.706610873E-1;3.092999172E-1
2.190333333E1;5.690220800E-1;3.092557652E-1
2.190748889E1;5.666462332E-1;3.092099056E-1
2.191164444E1;5.643427756E-1;3.091483083E-1
2.191578889E1;5.618461499E-1;3.091085625E-1
2.191995556E1;5.594074496E-1;3.090887815E-1
2.192410000E1;5.568585486E-1;3.090921103E-1
2.192824444E1;5.542995402E-1;3.090117586E-1
2.193242222E1;5.518441026E-1;3.089227369E-1
2.193658889E1;5.495370766E-1;3.088512636E-1
2.194074444E1;5.472505540E-1;3.087996178E-1
2.194486667E1;5.447518467E-1;3.088331295E-1
2.194901111E1;5.422193120E-1;3.088913160E-1
2.195316667E1;5.396933669E-1;3.089077862E-1
2.195732222E1;5.372286596E-1;3.088134623E-1
2.196147778E1;5.346490206E-1;3.087581897E-1
2.196562222E1;5.321727605E-1;3.086978792E-1
2.196976667E1;5.298689622E-1;3.086040056E-1
2.197393333E1;5.273239823E-1;3.084562724E-1
2.197810000E1;5.248185296E-1;3.083542972E-1
2.198223333E1;5.223344315E-1;3.082598331E-1
2.198640000E1;5.198861063E-1;3.082246876E-1
2.199054444E1;5.172772254E-1;3.081797382E-1
2.199470000E1;5.146410287E-1;3.082145638E-1
2.199884444E1;5.121240468E-1;3.082419381E-1
2.200300000E1;5.095170909E-1;3.081930096E-1
2.200716667E1;5.071422208E-1;3.080489106E-1
2.201130000E1;5.047549011E-1;3.079528904E-1
2.201547778E1;5.021921697E-1;3.078867921E-1
2.201961111E1;4.996546683E-1;3.078183929E-1
2.202376667E1;4.970454602E-1;3.077640764E-1
2.202792222E1;4.945068552E-1;3.077174590E-1
2.203207778E1;4.920082018E-1;3.076132087E-1
2.203622222E1;4.895535088E-1;3.075738639E-1
2.204037778E1;4.869229719E-1;3.075274852E-1
2.204453333E1;4.843662534E-1;3.075596952E-1
2.204868889E1;4.818824406E-1;3.075175545E-1
2.205284444E1;4.795226959E-1;3.074714425E-1
2.205703333E1;4.770706587E-1;3.073569065E-1
2.206115556E1;4.745359372E-1;3.072727077E-1
2.206530000E1;4.719021193E-1;3.072559093E-1
2.206944444E1;4.693567829E-1;3.071761173E-1
2.207360000E1;4.667467667E-1;3.070909149E-1
2.207776667E1;4.642166276E-1;3.070145227E-1
2.208191111E1;4.616788314E-1;3.069106712E-1
2.208606667E1;4.591862591E-1;3.068696180E-1
2.209021111E1;4.565910855E-1;3.068375630E-1
2.209436667E1;4.538315986E-1;3.068536075E-1
2.209853333E1;4.512887122E-1;3.068379507E-1
2.210267778E1;4.487287718E-1;3.068010330E-1
2.210684444E1;4.461641510E-1;3.066825434E-1
2.211098889E1;4.436267256E-1;3.066081158E-1
2.211513333E1;4.408478532E-1;3.065336976E-1
2.211927778E1;4.381670607E-1;3.064670791E-1
2.212344444E1;4.355424636E-1;3.063756019E-1
2.212758889E1;4.330555121E-1;3.063012763E-1
2.213174444E1;4.304710630E-1;3.062169349E-1
2.213590000E1;4.278892721E-1;3.061853111E-1
2.214005556E1;4.252059031E-1;3.061710812E-1
2.214420000E1;4.225316268E-1;3.061517955E-1
2.214836667E1;4.199555687E-1;3.061001174E-1
2.215251111E1;4.173515852E-1;3.060083877E-1
2.215666667E1;4.147540840E-1;3.059490859E-1
2.216081111E1;4.121672442E-1;3.058876872E-1
2.216496667E1;4.094752673E-1;3.058314608E-1
2.216912222E1;4.068286930E-1;3.057537297E-1
2.217327778E1;4.042160836E-1;3.056739035E-1
2.217746667E1;4.016527130E-1;3.055878936E-1
2.218158889E1;3.990395776E-1;3.055243037E-1
2.218577778E1;3.964728953E-1;3.054868717E-1
2.219011111E1;3.938593520E-1;3.054460157E-1
2.219404444E1;3.912076247E-1;3.054253673E-1
2.219820000E1;3.886363022E-1;3.053918672E-1
2.220234444E1;3.860286709E-1;3.052943971E-1
2.220651111E1;3.834298865E-1;3.052305163E-1
2.221064444E1;3.808108039E-1;3.051501666E-1
2.221480000E1;3.781806251E-1;3.050964892E-1
2.221896667E1;3.755649646E-1;3.050251102E-1
2.222312222E1;3.729624886E-1;3.049585167E-1
